id,dataset_version,split,domain,input_format,chart_type,chart_path,question_type,difficulty,unit,question,table_markdown,prompt
trdab_v01_000034,synthetic_v01,train,environment,table_only,bar,,percentage_change,medium,percent,"2021 ile 2022 arasında geri dönüştürülen atık miktarı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | geri dönüştürülen atık miktarı |
|---|---|
| 2018 | 8186 |
| 2019 | 8424 |
| 2020 | 9056 |
| 2021 | 9678 |
| 2022 | 10521 |
| 2023 | 10881 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: sadece tablo

Tablo:
| Yıl | geri dönüştürülen atık miktarı |
|---|---|
| 2018 | 8186 |
| 2019 | 8424 |
| 2020 | 9056 |
| 2021 | 9678 |
| 2022 | 10521 |
| 2023 | 10881 |

Soru:
2021 ile 2022 arasında geri dönüştürülen atık miktarı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
trdab_v01_000035,synthetic_v01,train,environment,chart_only,bar,charts/synthetic_v01/chart_007_bar.png,trend_summary,medium,ton,"Verilen veriye göre geri dönüştürülen atık miktarı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_007_bar.png

Soru:
Verilen veriye göre geri dönüştürülen atık miktarı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000036,synthetic_v01,train,sports,table_and_chart,bar,charts/synthetic_v01/chart_008_bar.png,value_lookup,easy,kullanım,2024 yılında spor tesisi kullanım sayısı kaçtır?,"| Yıl | spor tesisi kullanım sayısı |
|---|---|
| 2020 | 49553 |
| 2021 | 39118 |
| 2022 | 52346 |
| 2023 | 43817 |
| 2024 | 47525 |
| 2025 | 41397 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | spor tesisi kullanım sayısı |
|---|---|
| 2020 | 49553 |
| 2021 | 39118 |
| 2022 | 52346 |
| 2023 | 43817 |
| 2024 | 47525 |
| 2025 | 41397 |

Grafik dosyası:
charts/synthetic_v01/chart_008_bar.png

Soru:
2024 yılında spor tesisi kullanım sayısı kaçtır?"
trdab_v01_000037,synthetic_v01,train,sports,table_only,bar,,max_min,easy,kullanım,Verilen verideki en yüksek spor tesisi kullanım sayısı kaçtır?,"| Yıl | spor tesisi kullanım sayısı |
|---|---|
| 2020 | 49553 |
| 2021 | 39118 |
| 2022 | 52346 |
| 2023 | 43817 |
| 2024 | 47525 |
| 2025 | 41397 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | spor tesisi kullanım sayısı |
|---|---|
| 2020 | 49553 |
| 2021 | 39118 |
| 2022 | 52346 |
| 2023 | 43817 |
| 2024 | 47525 |
| 2025 | 41397 |

Soru:
Verilen verideki en yüksek spor tesisi kullanım sayısı kaçtır?"
trdab_v01_000038,synthetic_v01,train,sports,chart_only,bar,charts/synthetic_v01/chart_008_bar.png,comparison,medium,kullanım,"2020 yılındaki spor tesisi kullanım sayısı, 2024 yılına göre kaç kullanım farklıdır?",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_008_bar.png

Soru:
2020 yılındaki spor tesisi kullanım sayısı, 2024 yılına göre kaç kullanım farklıdır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000039,synthetic_v01,train,sports,table_and_chart,bar,charts/synthetic_v01/chart_008_bar.png,percentage_change,medium,percent,"2022 ile 2025 arasında spor tesisi kullanım sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | spor tesisi kullanım sayısı |
|---|---|
| 2020 | 49553 |
| 2021 | 39118 |
| 2022 | 52346 |
| 2023 | 43817 |
| 2024 | 47525 |
| 2025 | 41397 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: tablo ve grafik

Tablo:
| Yıl | spor tesisi kullanım sayısı |
|---|---|
| 2020 | 49553 |
| 2021 | 39118 |
| 2022 | 52346 |
| 2023 | 43817 |
| 2024 | 47525 |
| 2025 | 41397 |

Grafik dosyası:
charts/synthetic_v01/chart_008_bar.png

Soru:
2022 ile 2025 arasında spor tesisi kullanım sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
trdab_v01_000040,synthetic_v01,train,sports,table_only,bar,,trend_summary,medium,kullanım,"Verilen veriye göre spor tesisi kullanım sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.","| Yıl | spor tesisi kullanım sayısı |
|---|---|
| 2020 | 49553 |
| 2021 | 39118 |
| 2022 | 52346 |
| 2023 | 43817 |
| 2024 | 47525 |
| 2025 | 41397 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: sadece tablo

Tablo:
| Yıl | spor tesisi kullanım sayısı |
|---|---|
| 2020 | 49553 |
| 2021 | 39118 |
| 2022 | 52346 |
| 2023 | 43817 |
| 2024 | 47525 |
| 2025 | 41397 |

Soru:
Verilen veriye göre spor tesisi kullanım sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı."
trdab_v01_000041,synthetic_v01,train,municipality,chart_only,line,charts/synthetic_v01/chart_009_line.png,value_lookup,easy,başvuru,2024 yılında belediye hizmet başvurusu kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_009_line.png

Soru:
2024 yılında belediye hizmet başvurusu kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000042,synthetic_v01,train,municipality,table_and_chart,line,charts/synthetic_v01/chart_009_line.png,max_min,easy,başvuru,Verilen verideki en düşük belediye hizmet başvurusu kaçtır?,"| Yıl | belediye hizmet başvurusu |
|---|---|
| 2020 | 69931 |
| 2021 | 76323 |
| 2022 | 78661 |
| 2023 | 85009 |
| 2024 | 90789 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | belediye hizmet başvurusu |
|---|---|
| 2020 | 69931 |
| 2021 | 76323 |
| 2022 | 78661 |
| 2023 | 85009 |
| 2024 | 90789 |

Grafik dosyası:
charts/synthetic_v01/chart_009_line.png

Soru:
Verilen verideki en düşük belediye hizmet başvurusu kaçtır?"
trdab_v01_000043,synthetic_v01,train,municipality,table_only,line,,comparison,medium,başvuru,"2020 yılındaki belediye hizmet başvurusu, 2023 yılına göre kaç başvuru farklıdır?","| Yıl | belediye hizmet başvurusu |
|---|---|
| 2020 | 69931 |
| 2021 | 76323 |
| 2022 | 78661 |
| 2023 | 85009 |
| 2024 | 90789 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | belediye hizmet başvurusu |
|---|---|
| 2020 | 69931 |
| 2021 | 76323 |
| 2022 | 78661 |
| 2023 | 85009 |
| 2024 | 90789 |

Soru:
2020 yılındaki belediye hizmet başvurusu, 2023 yılına göre kaç başvuru farklıdır?"
trdab_v01_000044,synthetic_v01,train,municipality,chart_only,line,charts/synthetic_v01/chart_009_line.png,percentage_change,medium,percent,"2020 ile 2022 arasında belediye hizmet başvurusu yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_009_line.png

Soru:
2020 ile 2022 arasında belediye hizmet başvurusu yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000045,synthetic_v01,train,municipality,table_and_chart,line,charts/synthetic_v01/chart_009_line.png,trend_summary,medium,başvuru,"Verilen veriye göre belediye hizmet başvurusu için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.","| Yıl | belediye hizmet başvurusu |
|---|---|
| 2020 | 69931 |
| 2021 | 76323 |
| 2022 | 78661 |
| 2023 | 85009 |
| 2024 | 90789 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | belediye hizmet başvurusu |
|---|---|
| 2020 | 69931 |
| 2021 | 76323 |
| 2022 | 78661 |
| 2023 | 85009 |
| 2024 | 90789 |

Grafik dosyası:
charts/synthetic_v01/chart_009_line.png

Soru:
Verilen veriye göre belediye hizmet başvurusu için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı."
trdab_v01_000046,synthetic_v01,train,agriculture,table_only,line,,value_lookup,easy,ton,2023 yılında üretim miktarı kaçtır?,"| Yıl | üretim miktarı |
|---|---|
| 2019 | 149140 |
| 2020 | 160314 |
| 2021 | 164812 |
| 2022 | 173368 |
| 2023 | 185148 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | üretim miktarı |
|---|---|
| 2019 | 149140 |
| 2020 | 160314 |
| 2021 | 164812 |
| 2022 | 173368 |
| 2023 | 185148 |

Soru:
2023 yılında üretim miktarı kaçtır?"
trdab_v01_000047,synthetic_v01,train,agriculture,chart_only,line,charts/synthetic_v01/chart_010_line.png,max_min,easy,ton,Verilen verideki en yüksek üretim miktarı kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_010_line.png

Soru:
Verilen verideki en yüksek üretim miktarı kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000048,synthetic_v01,train,agriculture,table_and_chart,line,charts/synthetic_v01/chart_010_line.png,comparison,medium,ton,"2022 yılındaki üretim miktarı, 2020 yılına göre kaç ton farklıdır?","| Yıl | üretim miktarı |
|---|---|
| 2019 | 149140 |
| 2020 | 160314 |
| 2021 | 164812 |
| 2022 | 173368 |
| 2023 | 185148 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | üretim miktarı |
|---|---|
| 2019 | 149140 |
| 2020 | 160314 |
| 2021 | 164812 |
| 2022 | 173368 |
| 2023 | 185148 |

Grafik dosyası:
charts/synthetic_v01/chart_010_line.png

Soru:
2022 yılındaki üretim miktarı, 2020 yılına göre kaç ton farklıdır?"
trdab_v01_000049,synthetic_v01,train,agriculture,table_only,line,,percentage_change,medium,percent,"2020 ile 2023 arasında üretim miktarı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | üretim miktarı |
|---|---|
| 2019 | 149140 |
| 2020 | 160314 |
| 2021 | 164812 |
| 2022 | 173368 |
| 2023 | 185148 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: sadece tablo

Tablo:
| Yıl | üretim miktarı |
|---|---|
| 2019 | 149140 |
| 2020 | 160314 |
| 2021 | 164812 |
| 2022 | 173368 |
| 2023 | 185148 |

Soru:
2020 ile 2023 arasında üretim miktarı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
trdab_v01_000050,synthetic_v01,train,agriculture,chart_only,line,charts/synthetic_v01/chart_010_line.png,trend_summary,medium,ton,"Verilen veriye göre üretim miktarı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_010_line.png

Soru:
Verilen veriye göre üretim miktarı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000051,synthetic_v01,train,transportation,table_and_chart,bar,charts/synthetic_v01/chart_011_bar.png,value_lookup,easy,kişi,2019 yılında yolcu sayısı kaçtır?,"| Yıl | yolcu sayısı |
|---|---|
| 2019 | 1234020 |
| 2020 | 1299699 |
| 2021 | 1424191 |
| 2022 | 1545630 |
| 2023 | 1652278 |
| 2024 | 1770756 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | yolcu sayısı |
|---|---|
| 2019 | 1234020 |
| 2020 | 1299699 |
| 2021 | 1424191 |
| 2022 | 1545630 |
| 2023 | 1652278 |
| 2024 | 1770756 |

Grafik dosyası:
charts/synthetic_v01/chart_011_bar.png

Soru:
2019 yılında yolcu sayısı kaçtır?"
trdab_v01_000052,synthetic_v01,train,transportation,table_only,bar,,max_min,easy,kişi,Verilen verideki en yüksek yolcu sayısı kaçtır?,"| Yıl | yolcu sayısı |
|---|---|
| 2019 | 1234020 |
| 2020 | 1299699 |
| 2021 | 1424191 |
| 2022 | 1545630 |
| 2023 | 1652278 |
| 2024 | 1770756 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | yolcu sayısı |
|---|---|
| 2019 | 1234020 |
| 2020 | 1299699 |
| 2021 | 1424191 |
| 2022 | 1545630 |
| 2023 | 1652278 |
| 2024 | 1770756 |

Soru:
Verilen verideki en yüksek yolcu sayısı kaçtır?"
trdab_v01_000053,synthetic_v01,train,transportation,chart_only,bar,charts/synthetic_v01/chart_011_bar.png,comparison,medium,kişi,"2019 yılındaki yolcu sayısı, 2020 yılına göre kaç kişi farklıdır?",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_011_bar.png

Soru:
2019 yılındaki yolcu sayısı, 2020 yılına göre kaç kişi farklıdır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000054,synthetic_v01,train,transportation,table_and_chart,bar,charts/synthetic_v01/chart_011_bar.png,percentage_change,medium,percent,"2019 ile 2021 arasında yolcu sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | yolcu sayısı |
|---|---|
| 2019 | 1234020 |
| 2020 | 1299699 |
| 2021 | 1424191 |
| 2022 | 1545630 |
| 2023 | 1652278 |
| 2024 | 1770756 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Yüzde işareti, birim, açıklama veya ekstra metin yazma. Örnek cevap formatı: 8.8 veya -8.8

Girdi türü: tablo ve grafik

Tablo:
| Yıl | yolcu sayısı |
|---|---|
| 2019 | 1234020 |
| 2020 | 1299699 |
| 2021 | 1424191 |
| 2022 | 1545630 |
| 2023 | 1652278 |
| 2024 | 1770756 |

Grafik dosyası:
charts/synthetic_v01/chart_011_bar.png

Soru:
2019 ile 2021 arasında yolcu sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
trdab_v01_000055,synthetic_v01,train,transportation,table_only,bar,,trend_summary,medium,kişi,"Verilen veriye göre yolcu sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.","| Yıl | yolcu sayısı |
|---|---|
| 2019 | 1234020 |
| 2020 | 1299699 |
| 2021 | 1424191 |
| 2022 | 1545630 |
| 2023 | 1652278 |
| 2024 | 1770756 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı. Açıklama, sayı veya ekstra metin yazma.

Girdi türü: sadece tablo

Tablo:
| Yıl | yolcu sayısı |
|---|---|
| 2019 | 1234020 |
| 2020 | 1299699 |
| 2021 | 1424191 |
| 2022 | 1545630 |
| 2023 | 1652278 |
| 2024 | 1770756 |

Soru:
Verilen veriye göre yolcu sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı."
trdab_v01_000056,synthetic_v01,train,economy,chart_only,line,charts/synthetic_v01/chart_012_line.png,value_lookup,easy,milyon dolar,2024 yılında ihracat değeri kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v01/chart_012_line.png

Soru:
2024 yılında ihracat değeri kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v01_000057,synthetic_v01,train,economy,table_and_chart,line,charts/synthetic_v01/chart_012_line.png,max_min,easy,milyon dolar,Verilen verideki en düşük ihracat değeri kaçtır?,"| Yıl | ihracat değeri |
|---|---|
| 2020 | 177 |
| 2021 | 180 |
| 2022 | 177 |
| 2023 | 137 |
| 2024 | 201 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: tablo ve grafik

Tablo:
| Yıl | ihracat değeri |
|---|---|
| 2020 | 177 |
| 2021 | 180 |
| 2022 | 177 |
| 2023 | 137 |
| 2024 | 201 |

Grafik dosyası:
charts/synthetic_v01/chart_012_line.png

Soru:
Verilen verideki en düşük ihracat değeri kaçtır?"
trdab_v01_000058,synthetic_v01,train,economy,table_only,line,,comparison,medium,milyon dolar,"2023 yılındaki ihracat değeri, 2021 yılına göre kaç milyon dolar farklıdır?","| Yıl | ihracat değeri |
|---|---|
| 2020 | 177 |
| 2021 | 180 |
| 2022 | 177 |
| 2023 | 137 |
| 2024 | 201 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl, açıklama veya ekstra metin yazma. Örnek cevap formatı: 12345

Girdi türü: sadece tablo

Tablo:
| Yıl | ihracat değeri |
|---|---|
| 2020 | 177 |
| 2021 | 180 |
| 2022 | 177 |
| 2023 | 137 |
| 2024 | 201 |

Soru:
2023 yılındaki ihracat değeri, 2021 yılına göre kaç milyon dolar farklıdır?"
